-7.698399999999999466e+01,-1.361200000000000010e+01
-8.996200000000000330e+01,1.328700000000000081e+01
-1.073250000000000028e+02,1.864399999999999835e+01
-1.614399999999999835e+01,-3.568699999999999761e+01
-1.183479999999999990e+02,-5.315200000000000102e+01
-7.751500000000000057e+01,-1.280499999999999972e+01
-7.134099999999999397e+01,-3.600300000000000011e+01
-6.326100000000000279e+01,-2.771600000000000108e+01
-6.288900000000000290e+01,1.861599999999999966e+01
-1.008769999999999953e+02,1.741300000000000026e+01
-8.554099999999999682e+01,1.124699999999999989e+01
-6.784799999999999898e+01,-3.193700000000000117e+01
-7.015800000000000125e+01,-3.428699999999999903e+01
-6.853100000000000591e+01,-2.038100000000000023e+01
-7.156499999999999773e+01,-3.065599999999999881e+01
-4.371000000000000441e+00,7.143200000000000216e+01
-6.317199999999999704e+01,-2.819000000000000128e+01
-1.288880000000000052e+02,4.868500000000000227e+01
-2.558200000000000074e+01,-5.874000000000000199e+01
-1.058900000000000006e+02,-3.534000000000000341e+01
-1.030939999999999941e+02,1.910099999999999909e+01
-8.086599999999999966e+01,-3.967999999999999972e+00
-1.261029999999999944e+02,4.368699999999999761e+01
-1.701020000000000039e+02,5.226500000000000057e+01
-1.052840000000000060e+02,-3.971300000000000097e+01
-1.062429999999999950e+02,1.853699999999999903e+01
-2.412800000000000011e+01,-5.656799999999999784e+01
-1.294170000000000016e+02,4.437100000000000222e+01
-2.665899999999999892e+01,-5.602100000000000080e+01
-7.154099999999999682e+01,-1.301999999999999957e+01
-6.862900000000000489e+01,-2.050600000000000023e+01
-7.548900000000000432e+01,-1.495899999999999963e+01
-7.830200000000000671e+01,7.232000000000000206e+00
-7.012000000000000455e+01,-3.309899999999999665e+01
-2.622800000000000153e+01,-5.913100000000000023e+01
-1.296839999999999975e+02,-5.507099999999999795e+01
-2.451000000000000156e+01,3.719100000000000250e+01
-6.670900000000000318e+01,-2.362900000000000134e+01
-1.681320000000000050e+02,5.414200000000000301e+01
-7.323199999999999932e+01,-3.818299999999999983e+01
-9.711499999999999488e+01,-3.623299999999999699e+01
-2.524200000000000088e+01,-5.804899999999999949e+01
-8.192600000000000193e+01,6.637999999999999901e+00
-2.669200000000000017e+01,-5.992199999999999704e+01
-2.644099999999999895e+01,-5.976299999999999812e+01
-1.315720000000000027e+02,5.210199999999999676e+01
-8.679999999999999716e+01,1.147400000000000020e+01
-1.881299999999999883e+01,-3.039999999999999925e-01
-1.159749999999999943e+02,-1.782300000000000040e+01
-1.160899999999999999e+01,-6.709999999999999964e+00
-8.775000000000000000e+01,-4.175000000000000000e+01
-1.368029999999999973e+02,-5.457300000000000040e+01
-8.252800000000000580e+01,5.291999999999999815e+00
-1.250999999999999943e+02,4.020000000000000284e+01
-1.055769999999999982e+02,1.807000000000000028e+01
-7.207299999999999329e+01,-1.561800000000000033e+01
-7.279699999999999704e+01,-1.702499999999999858e+01
-6.042099999999999937e+01,1.503999999999999915e+01
-1.378839999999999861e+02,5.799300000000000210e+01
-1.626310000000000002e+02,5.430599999999999739e+01
-7.721299999999999386e+01,-1.163299999999999912e+01
-9.140600000000000591e+01,-4.106900000000000261e+01
-1.525790000000000077e+02,5.646300000000000097e+01
-1.696390000000000100e+02,5.328699999999999903e+01
-1.563779999999999859e+02,5.644599999999999795e+01
-7.273999999999999488e+01,-1.669800000000000040e+01
-1.051479999999999961e+02,-3.972699999999999676e+01
-1.283660000000000139e+02,4.389099999999999824e+01
1.431999999999999940e+00,-5.462400000000000233e+01
-1.309070000000000107e+02,5.148599999999999710e+01
-8.969899999999999807e+01,1.376200000000000045e+01
-7.501099999999999568e+01,-4.006799999999999784e+01
-1.296100000000000030e+01,-1.923999999999999932e+00
-1.290449999999999875e+02,-5.508100000000000307e+01
-2.749299999999999855e+01,-5.594299999999999784e+01
-7.745999999999999375e+01,9.003999999999999559e+00
-1.163269999999999982e+02,3.729999999999999716e+01
-6.251200000000000045e+01,1.697200000000000131e+01
-7.024500000000000455e+01,-1.931800000000000139e+01
-8.252200000000000557e+01,6.546999999999999709e+00
-1.008649999999999949e+02,1.698499999999999943e+01
-1.297199999999999989e+02,4.459499999999999886e+01
-2.977199999999999847e+01,3.984499999999999886e+01
-1.316160000000000139e+02,-5.464200000000000301e+01
-6.881900000000000261e+01,1.842500000000000071e+01
-7.305299999999999727e+01,6.732000000000000206e+00
-7.172599999999999909e+01,-3.245799999999999841e+01
-2.649500000000000099e+01,8.669999999999999929e-01
-6.882299999999999329e+01,-2.382400000000000162e+01
-1.531210000000000093e+02,6.013100000000000023e+01
-1.408961999999999932e+02,5.999349999999999739e+01
-2.655199999999999960e+01,-5.662199999999999989e+01
-1.010180000000000007e+02,-3.610900000000000176e+01
-1.297160000000000082e+02,5.010799999999999699e+01
-7.267000000000000171e+01,-1.741900000000000048e+01
-2.518700000000000117e+01,-5.796999999999999886e+01
-3.381099999999999994e+01,5.704899999999999949e+01
-7.767199999999999704e+01,-1.125799999999999912e+01
-3.501899999999999835e+01,7.408000000000000362e+00
-2.104500000000000171e+01,6.477100000000000080e+01
-1.217063332999999972e+02,3.774900000000000233e+01
-7.099899999999999523e+01,-2.711299999999999955e+01
-3.367699999999999960e+01,5.271800000000000352e+01
-2.576500000000000057e+01,-5.652199999999999847e+01
