1.126331293396158628e+01,1.251555585193166031e+01
1.218189686172318531e+01,1.189327410403335250e+01
1.212823395539371774e+01,1.345357305416476912e+01
1.804204878759335173e+01,1.772993586128506749e+01
1.165598366747692971e+01,1.566001971301688478e+01
1.695217723655492392e+01,1.450840411340737468e+01
1.813593103725688138e+01,1.213788235829076534e+01
1.633662105860263836e+01,1.702475249508726662e+01
1.162479545505996903e+01,1.573849509873798524e+01
1.044389647209458971e+01,1.727141156242258901e+01
1.204360631454687969e+01,9.573063404804567966e+00
1.891785417892922894e+01,1.268424973972112824e+01
1.187955088372867252e+01,9.364050044571389009e+00
1.289771549969468900e+01,1.455619631589660123e+01
1.927572963561843977e+01,1.502609516724748495e+01
1.720996154162301650e+01,1.046923316505971790e+01
1.905962963725419002e+01,1.270682868724437142e+01
1.643207168766354442e+01,9.596427864325805857e+00
1.712936760541950321e+01,1.033166528138974982e+01
1.423114424411646972e+01,1.449488307981831703e+01
1.154750000000000121e+01,1.593999999999999950e+01
1.607913004358215758e+01,1.582390087749684682e+01
1.220492034592626140e+01,1.430031861629494649e+01
1.615544645833863768e+01,9.424847920657970946e+00
1.989230541628996463e+01,9.157687186652420763e+00
1.201267468449888653e+01,1.268562798993991869e+01
1.524453574452359739e+01,1.452387599397915707e+01
1.988413823967236027e+01,9.125939361550443607e+00
1.945948448111482065e+01,1.636324794440929864e+01
1.314062600233270395e+01,1.452955204840355741e+01
1.943175874010013970e+01,1.648669110185217690e+01
1.468939955220842464e+01,1.450602686749439840e+01
1.903619543801311664e+01,1.318158188407171494e+01
1.741480708548694167e+01,1.772615497607243995e+01
1.585086680362524092e+01,1.453596482928929134e+01
1.994256557448856881e+01,9.428418599647397258e+00
1.496374239359994718e+01,1.451496148325669289e+01
1.981495302692867710e+01,1.086289809757782088e+01
1.051879335258377957e+01,1.173257806515063173e+01
1.130779454202208001e+01,1.254833366467209110e+01
1.747440845370370965e+01,1.773594916280864808e+01
1.905257743619244337e+01,1.351024113532341886e+01
1.949047763339317996e+01,1.608163011793133279e+01
9.017811726145051665e+00,9.073067619265167139e+00
1.947972362365880983e+01,1.184963813756154671e+01
1.796118118103076355e+01,1.441117504581170294e+01
1.067083144947644158e+01,1.721189661164486040e+01
1.035509060087112587e+01,1.148081487849565541e+01
1.951453262491128271e+01,1.176511892911130097e+01
1.870564160125931608e+01,1.257339506434635368e+01
9.840756808837536340e+00,1.726191391548436727e+01
1.890780397617121267e+01,1.414677632535528318e+01
9.733382053615297735e+00,1.023887649930231092e+01
1.637787864285051853e+01,1.708515785129475262e+01
1.606711554483386450e+01,1.607248821382304271e+01
1.452381716873600759e+01,1.450116883777732824e+01
1.768065853613934735e+01,1.775426811897393620e+01
1.799080767890979615e+01,1.773776755913904779e+01
1.706564126980921614e+01,1.450102795219410012e+01
1.207588887634189767e+01,1.244258958751484911e+01
1.109033476231053150e+01,1.237574878525927780e+01
1.903888044408199676e+01,1.275131546964294671e+01
1.995318413762939258e+01,1.006212130048111852e+01
1.649722681602858998e+01,1.723155076004747599e+01
1.574370245282197978e+01,1.453489226842140170e+01
1.224963518157110087e+01,1.149604494677985400e+01
1.576102225129287859e+01,9.236709996467217465e+00
1.215208856232524859e+01,1.380840080098623801e+01
1.228946421380313581e+01,1.122187243198683149e+01
1.191460630410315602e+01,9.403347638617830739e+00
1.903218597224329400e+01,1.310512238121428297e+01
1.173763638775633744e+01,1.546994787643491165e+01
1.165247069977478311e+01,1.566872294031438884e+01
9.900079241263325613e+00,1.059918222705191049e+01
9.467081441198578418e+00,1.718837412048268121e+01
1.076254237288135762e+01,1.769220338983051022e+01
9.454372155790800036e+00,9.685090646999761077e+00
9.160619640315790235e+00,9.238218007379114027e+00
9.983061803413288970e+00,1.727942145838627397e+01
1.609962872716124949e+01,1.453619702038386663e+01
1.321805010328869301e+01,1.452276429793852408e+01
1.890368003344628178e+01,1.733242559871636956e+01
1.732474442535549031e+01,1.069398662892404417e+01
1.091910099592441874e+01,1.221547063239090392e+01
1.726342869374062161e+01,1.769170749498906403e+01
1.733032799817933167e+01,1.770866557455970636e+01
1.213298551828560257e+01,1.349526375086090013e+01
1.232552631214508665e+01,1.047046891826408199e+01
1.189992196578383599e+01,1.516760634617839010e+01
1.206222923634236643e+01,1.250202721974999598e+01
1.924980638404642619e+01,1.692241972154992879e+01
1.208194135025949478e+01,9.633842728309270242e+00
1.069627118644067920e+01,1.746610169491525255e+01
9.229152152597247749e+00,1.714250858985445092e+01
1.203097220885201146e+01,1.262359336328004566e+01
1.095225340381657553e+01,1.697517171893576560e+01
1.926095832990877099e+01,1.232951919125503437e+01
1.229651591567892410e+01,1.116527307247934431e+01
8.764858804051252505e+00,1.711884468174185869e+01
1.626168870060604732e+01,1.689634228249918380e+01
1.069549516868038630e+01,1.196682003049348353e+01
1.318367332599032338e+01,1.452567976655891258e+01
1.601920720489128058e+01,1.453648706259879830e+01
1.941922614278730208e+01,1.544858680977599796e+01
1.008233810212146508e+01,1.728633955263243749e+01
1.799842939312612700e+01,1.198237502063867765e+01
1.087245215600549209e+01,1.705128520959011951e+01
1.231988814562672019e+01,1.039843396486806881e+01
1.991279251345057943e+01,1.039607249348927276e+01
1.608616498160791508e+01,1.576243720636056622e+01
1.948494681299415276e+01,1.617442119768777431e+01
1.905508182088044222e+01,1.271459070327503582e+01
1.371236922450640883e+01,1.449673926317931816e+01
1.199477102773629511e+01,1.503017874810401366e+01
1.109872258643040865e+01,1.680982535918912291e+01
1.916997673098080313e+01,1.250745702553494354e+01
1.964658913130892515e+01,1.141598656606815254e+01
1.965385656504830436e+01,1.139516704263872704e+01
1.826906661110268004e+01,1.767696310733664689e+01
1.948993832101013268e+01,1.592241343221633976e+01
1.966826651115322733e+01,1.135327890363026526e+01
1.929337573808958695e+01,1.226326053243117364e+01
1.749576012571115058e+01,1.107787623057187609e+01
1.971721269675923338e+01,1.120422284192362916e+01
8.611092026330616989e+00,1.713601200604943742e+01
1.226217445348158996e+01,1.141539670863624423e+01
1.082737945960608883e+01,1.211933125829795443e+01
1.792625440229653222e+01,1.188816128119516691e+01
1.816060643276605902e+01,1.770607416037719517e+01
1.942929219213489844e+01,1.649598706079695987e+01
1.841900058225514769e+01,1.238629938157170152e+01
